gene,fg,bg,ratio,p,LRT,tested,informative,outliers,p_UT,LRT_UT
SOCS5,0.1943441591227818,0.2816734272397031,0.6899627026492477,0.03446890956756787,4.47129242615847,6,0,1,0.00186216414364182,19.0738875879706
SOCS6,0.204838258948444,0.5177992221390846,0.3955939873803499,1.05857527188391e-08,32.73060051198627,6,2,0,0.2684705444139608,6.408535428221512
SOCS7,0.2683657519726717,0.2450266752769458,1.0952511667121405,0.6300733763043719,0.2319612673800293,6,0,0,0.2068431110123033,7.190650846463541
SOD1,1.081208811443744,0.7885910594404065,1.3710639988880706,0.07875843662339488,3.090338213974064,6,1,0,6.643681900952991e-06,31.75483620299292
SOD2,0.6778063895379463,0.4774168526665387,1.4197370406012324,0.0672980859535266,3.34772198824794,6,0,1,0.004596384284016319,16.94959803131769
SOD3,1.141887974743171,1.660389119047073,0.6877231136027444,0.01659275732004428,5.738944872386128,4,0,0,0.4323145706454409,2.746907805747469
SOGA1,0.3273861245426529,0.3687931223557342,0.8877229663379121,0.2077915769617898,1.586746554727142,6,0,0,4.388623402529213e-05,27.5840765103203
SOGA2,1.007999451207588,0.8279477592418277,1.21746745486773,0.0006055032208934774,11.75898234944907,6,2,0,0,116.2563268192753
SOGA3,0.3221580381368112,0.3985450203653337,0.8083353741103052,0.07320793092359679,3.209587651086622,6,0,1,0.08040784122722966,9.823026895483054
SOHLH1,2.894140235269524,3.180754141525294,0.909891210227796,0.2457794071937689,1.347136129512364,5,3,0,4.270984772514197e-07,35.17762213752576
SOLH,0.2583914921364715,0.5262234721950159,0.4910299631041788,3.639750075667969e-06,21.44578621946857,5,0,1,0.07300584057738568,8.562817386700772
SON,0.5417362636005979,0.5162844477562438,1.0492980486918924,0.4001139587751935,0.7079837889468763,6,0,1,1.969346437036279e-07,39.40382340029464
SORBS1,0.4837731873850492,0.5335905377418343,0.9066374929217953,0.2259157082877845,1.466392698101117,6,0,0,0.00391542006020984,17.3295376234164
SORBS2,0.8644241409199231,0.4181514179016053,2.067251488127991,0,98.33106646189117,6,0,1,2.767008844273278e-12,63.10646937009733
SORBS3,1.012897786346567,0.8380630919519534,1.2086175803153456,0.03881353584508673,4.26901007701963,6,0,1,2.450508253981631e-06,33.93722611597696
SORCS1,0.3539046436155336,0.2954167815478977,1.1979842233781595,0.1099585395426627,2.554817092826852,6,0,0,0.2534553519407889,6.584075673050393
SORCS2,1.238187416011981,0.591191616181743,2.0943927182339133,0,118.4716613244818,6,5,0,0,122.4085893711454
SORCS3,0.2491674562184845,0.3249205524907174,0.766856557113613,0.02770450842252148,4.846361821815663,6,0,0,0.48824728636534,4.437808738581225
SORD,0.29760328409806,0.5135885117671528,0.5794586079701589,0.002913969599459332,8.860567536456074,6,0,0,0.6028050420056357,3.636743211718567
SORL1,0.4804218340362174,0.3572762259095282,1.344678988402304,9.463640491924608e-06,19.61673979115585,6,6,0,0,176.1859802450563
SORT1,0.26633802899311,0.3381099317756822,0.7877261327236343,0.1444911683568965,2.12946512173221,6,0,0,0.1119642221525907,8.92815827747836
SOS1,0.07324541667349153,0.09902312097912559,0.7396799449386362,0.1054121570403603,2.621689417374,6,0,0,0.2727528475917166,6.359945804462768
SOS2,0.1531984792592533,0.1658083286820178,0.9239492399266186,0.5664896661850309,0.3285914612642955,6,0,0,0.02323062525285147,13.01585677326148
SOST,0.4406967608106756,0.5396815604431816,0.8165866561176918,0.395533935252257,0.7218616413074415,5,0,0,0.1952567966929781,6.05256679456852
SOSTDC1,0.2386117739755681,0.2322394735539273,1.027438489780081,0.9241957678837841,0.009053502389178902,6,0,0,0.804045712755584,2.31510576709843
SOWAHA,1.182443663080173,1.303324775200434,0.907251734624878,0.3163075519225015,1.004153555833909,4,0,0,0.008688493866255365,11.64876739713509
SOWAHB,1.400154910276663,1.72674334942611,0.8108645159930745,0.003222758609666476,8.67685947537393,5,0,2,0.001018809434579548,18.42551661535981
SOWAHC,0.9456921385779486,1.384742644815163,0.6829371090136253,0.0001595470965617407,14.25605017493217,5,0,1,0.1013061734145133,7.746799429402017
SOWAHD,1.253471095322759,1.740559108125546,0.7201542823056754,0.007130169102863571,7.239881363981112,5,0,0,0.03996173439790196,10.02781530363063
SOX1,0.07342309605701379,0.1821128982462958,0.40317350810437297,0.02062977413666056,5.357800725225388,3,0,0,0.03842184228445045,6.518258343320667
SOX10,0.08821856344894784,0.1451376919779608,0.6078266937188436,0.1152034324886884,2.481348630560205,5,0,0,0.1296567705255093,7.120479489256468
SOX11,0.1487557521793025,0.344243662381219,0.43212343010274173,0.001915496153456431,9.628800996459177,3,0,0,0.08938197401408754,4.829672500274683
SOX12,2.482879933108088,0.3563852177893357,6.966843205533158,0.001057409788661756,10.72424196587599,1,0,1,1,-5.062079253548291e-06
SOX13,0.3435969264447087,0.3942738016950654,0.8714678098507022,0.3144798489275524,1.011767181884352,6,0,0,0.4361695305224615,4.83641045994591
SOX14,0.01518547872683995,0.03292785871265187,0.46117419475579907,0.4016265645561339,0.7034509034929215,6,0,0,0.8900060855608706,1.69120361332898
SOX15,0.6326079962858207,1.301953728023855,0.4858913052509265,6.764361874744829e-06,20.25874324366669,6,0,0,0.5424614715915215,4.04845126138207
SOX17,0.5337340560087706,0.660449472822305,0.80813760623952,0.3492105624125631,0.8763237250186648,4,0,0,0.2389100185738493,4.217556456560487
SOX18,0.7334313460200874,0.6517235281091471,1.1253719014073347,0.6616252517967567,0.1915553523595008,3,1,1,0,79.84963216766482
SOX2,0.01114159520205119,0.110661995732129,0.10068131455916261,0.0004647987033739032,12.25184361753418,6,0,0,0.7355575122300144,2.768929191772258
SOX21,0.02692875423358919,0.06656554150237429,0.404544958634922,0.177625474946901,1.817379869220986,4,0,0,0.7887932245579456,1.051499689605862
SOX3,0.3151337501591117,0.3277217588478592,0.9615893411136265,0.8933621918609811,0.01796968901362561,3,0,0,0.3499091293856745,2.100163576877094
SOX30,0.6883227318104609,0.8171695857364083,0.8423254411630671,0.06884612580848193,3.310319019023154,6,0,0,0.05708741677786189,10.72618817713374
SOX4,0.6037572202725602,0.3535285345192204,1.7078033632946692,0.008433076921090299,6.939116229079445,3,0,1,2.220795880858439e-06,26.03528984299919
SOX5,0.1496684583511693,0.05474804909428106,2.73376788446702,2.885090543247593e-06,21.8914998617247,6,0,2,0.09020238029635985,9.51502941425042
SOX6,0.1097195533028747,0.08159483916203358,1.3446874144207843,0.1583137701426113,1.990259298352612,6,0,0,0.1251071821947735,8.622391825007071
SOX7,0.3966514511685561,0.4901831423691503,0.8091903145658226,0.3661943885664928,0.81653777192696,5,0,0,0.0585385036164352,9.104558082901349
SOX8,0.833813222024796,0.5061187983203673,1.6474654266783466,0.0003895796712303223,12.58152041619906,4,0,1,5.876854558550804e-12,55.31672457220702
SOX9,0.1614979662685782,0.1763480000129185,0.9157913118195135,0.727699290691957,0.1212346130841979,5,0,0,0.6889242795447601,2.255269800882161
SP1,0.08739610343093837,0.1935387003909779,0.45156913451617076,5.520803921676976e-05,16.26032084276267,6,0,1,0.08326699876095245,9.729685125152173
SP100,3.464738476527036,3.111030527325152,1.1136947857294093,0.02080997455291878,5.342636676097754,6,2,0,9.76480007963687e-11,55.61261440960516
SP110,2.622318033917893,2.604543963181236,1.006824254452187,0.9325894341297011,0.007155024490202777,4,1,1,1.058885074622928e-06,30.54678949018853
SP140,3.25567318094584,3.13886636733429,1.0372130571811342,0.6147025687461538,0.2533836354850791,4,3,0,2.281121957992127e-10,47.85960772796534
SP140L,3.168786157924484,2.91954290904156,1.0853706407640182,0.2077964178271393,1.586712762378738,5,2,0,1.110223024625157e-16,81.21119369403459
SP2,0.2044946495078768,0.1900482764753628,1.0760142280710805,0.6711903169718678,0.1802129285588308,6,0,0,0.07722766038598439,9.930533050055601
SP3,0.0549943160674416,0.0829962633706907,0.6626119518395366,0.1631086628773473,1.945166473456993,6,0,0,0.02498736046952099,12.83376708826836
SP4,0.05979130936502459,0.08790515884163866,0.6801797545550059,0.1160727423138747,2.469528458597779,6,0,0,0.9022249572368715,1.591918078762319
SP5,0.1423220063377023,0.2285464971258752,0.6227267016887005,0.1063781660489352,2.607218999896759,5,0,0,0.417929088459452,3.912847804785997
SP6,0.2614721888926561,0.1972641266704409,1.3254928471078997,0.2178946271633153,1.518183261365266,6,0,0,0.2511344082246679,6.611968780317511
SP7,0.1523598465145946,0.3473056690895567,0.4386909286968964,0.0002254853322940509,13.60582047207572,6,0,0,0.8500649884990263,1.993345913646408
SP8,0.2303307049578905,0.170648523383074,1.3497374626608467,0.4272542330268466,0.630275619259919,2,0,0,0.8282621997292952,0.04705901343459118
SP9,0.07971824160036861,0.2046298013326203,0.3895729804809258,0.002335422079801641,9.265253062089869,4,2,0,0.0001315328200801602,20.53412713130911
SPA17,1.069981828976408,1.111578088196249,0.962579093937216,0.8213211889399457,0.05100642121942656,6,0,0,0.05545783446230745,10.80164081053044
SPACA1,1.304982862165786,1.232465186890348,1.0588395323833921,0.6144279212749639,0.2537771743518533,6,0,0,0.1890262821290628,7.453675226512132
SPACA3,1.156896210704546,1.687986903794033,0.685370371123276,0.006047218942533461,7.536177889569444,6,0,1,0.005622595734715796,16.47007746435884
SPACA4,2.864824815403198,2.139634366923133,1.3389319500989851,0.05805923325632112,3.591974154056516,5,0,1,0.002028658899405733,16.89193673553564
SPACA5,1.664927923363587,1.154278962199154,1.4423964898325228,0.02463428258605083,5.049412996741921,5,0,0,0.004922891623242998,14.89552115785955
SPACA7,2.891224846465436,3.230154668010916,0.8950731911069174,0.2773046798916844,1.180252095848118,6,0,0,0.1389475425997844,8.330291998547182
SPAG1,1.015474284643556,1.068412344206179,0.9504516586225372,0.4817143106722992,0.4949797742810915,6,1,1,7.791999483419687e-07,36.42967689677607
SPAG11B,2.998963613308688,3.020432034813215,0.9928922679745533,0.9696853983074651,0.001444217694370309,4,0,0,0.4192165347228848,2.826129775114168
SPAG16,0.7344714498000603,0.9009928387139522,0.8151801193541348,0.03176644520776861,4.611057109857938,6,0,0,0.03633275146339121,11.88956366782804
SPAG17,1.078847667953015,1.111899110204524,0.9702747830732328,0.4798539867498792,0.4991951345291454,6,2,0,2.729347781116331e-08,43.6487789854873
SPAG4,0.6445932847051805,0.7157784546503819,0.9005485992450396,0.4010726695991335,0.7051079017255688,6,0,0,0.1083549603559717,9.017833248235547
SPAG5,1.108513578516322,1.131373700223997,0.9797943670573667,0.7122264191646663,0.1360633016738575,6,0,1,7.99702147891157e-06,31.34768760288716
SPAG6,0.3969064974759563,0.4056571420391928,0.9784284715924192,0.8760261622225398,0.02433871501852991,6,0,1,4.397149311330395e-12,62.13503594404392
SPAG7,0.1271867506967196,0.1118567396756494,1.1370504009460904,0.7221735056084033,0.1264196839579199,6,0,0,0.6869937969184587,3.084281614353586
SPAG8,2.554494924240788,2.407172951490544,1.0612012413395642,0.4013529802809183,0.7042689262598287,6,2,0,5.858839968730933e-07,37.0477740071583
SPAG9,0.1585986427291952,0.1789779008625612,0.886135338300702,0.3687644839192309,0.8078236116125481,6,0,0,0.04697705105708794,11.23157290773452
SPAM1,2.879530814884807,2.191592278570948,1.3138989596926474,5.217583186956087e-05,16.36736784198729,6,5,0,2.962075029699918e-13,67.78320023555716
SPARC,0.2145977002725261,0.1901732144467676,1.1284328389611107,0.6403232634971223,0.2183196378946377,6,0,0,0.4836719670954386,4.471750735468959
SPARCL1,1.223901866196924,1.238391062739435,0.9882999829549323,0.8679352177320211,0.02764962451328756,6,0,0,0.001740843286603178,19.23078419341618
SPAST,0.3503134198247496,0.2425787582978376,1.4441224049577979,0.02203645599211446,5.24290430678775,6,0,0,0.04313624020951301,11.4509851556395
SPATA1,0.7348225535202049,1.101185251302039,0.667301485060168,0.0005299479329949897,12.00722190334636,5,0,1,0.009536826107596319,13.38578245461758
SPATA12,7.433895822201763,3.143579983582796,2.3647866003171374,5.606637376587287e-11,42.95315556592868,4,0,1,4.829470157119431e-14,65.07892197379806
SPATA13,1.422182239708288,1.08724409076045,1.308061595178294,3.637152235513863e-05,17.05192310335406,5,0,1,0.000184541874104549,22.18002796301153
SPATA16,0.5495805272643678,0.6220311326058666,0.8835257569215507,0.2544810412265993,1.298534754023422,6,0,0,0.006365992897837125,16.17342433449448
SPATA17,1.002010647781618,1.159836231010563,0.8639242515372779,0.1728096133236041,1.858399684711912,6,0,0,0.02149875420296266,13.20879498594877
SPATA18,0.927005650981772,1.039533440874641,0.8917516402375756,0.2575263447030597,1.282006225450459,6,0,0,0.00138847502460504,19.75613831385635
SPATA19,0.9546027611527111,0.97384471234902,0.9802412530947617,0.9136308129190926,0.01176357043732423,6,0,0,0.05984766553282628,10.60288084491913
SPATA2,0.5094681125383886,0.5752692735069618,0.8856167641851693,0.3399463892012358,0.9106334971656906,6,0,1,0.0002224720453928297,23.94488445605748
SPATA20,0.4894172652463402,0.5976528155550002,0.8188989535535797,0.07111102846138562,3.257186735387222,6,0,0,0.001333143869948317,19.85038612030621
SPATA21,1.387833694128484,1.840441465299802,0.7540765192999008,0.0008575647823607646,11.11231293869787,6,1,1,0.0004689193291094185,22.25179501469393
SPATA22,0.8321818552105065,1.007763026784661,0.8257713699475971,0.1980865791150482,1.656425932131242,5,0,0,0.02377924708100221,11.26128796209741
SPATA24,0.1572821572028126,0.3268735098664826,0.48117131690193354,0.01196065752346875,6.316691713402179,6,0,0,0.5810641054935217,3.782987151102134
SPATA25,0.9625023941171751,1.186633535425519,0.8111201692711542,0.146547233066968,2.107827545103646,6,0,0,0.255378214214241,6.561126066240831
SPATA2L,1.142315442186479,0.9095759381352823,1.2558769359360307,0.05505415882644071,3.680444874018576,6,2,0,9.158079850024592e-10,50.87868226345017
SPATA3,1.922375047419989,2.283212632892796,0.8419605864673098,0.1399670221738386,2.178321679712099,6,0,0,0.00393177296483771,17.3196793334173
SPATA31A2,2.607448867619452,3.49994202949219,0.7449977301474817,9.27066003475474e-06,19.65610582927184,3,0,1,0.143665367146786,3.880537045319215
SPATA31A3,2.461576336215035,3.311410819259667,0.7433618087789452,1.151911440211428e-05,19.24134944994876,3,0,1,0.3738228842722647,1.967946330230916
SPATA31A4,2.42011288803051,3.722777758147347,0.6500825580399103,1.180432418479427e-10,41.49714450394094,3,2,0,0.3785861519762534,1.942623235430801
SPATA31A5,2.493435390647658,3.42945372831715,0.7270648879322246,1.865329434358465e-06,22.7289846703643,3,0,1,0.3527761126401509,2.083843329965021
SPATA31A6,2.519731705563208,3.828106133599412,0.6582188731517763,3.247733193489921e-10,39.51965957542416,3,3,0,0.249135652989344,2.779515479167458
SPATA31D1,3.243653689413664,3.64448344783455,0.8900174018737695,0.0150545556003292,5.910072110200417,3,2,0,9.1600639295919e-09,37.01682536979206
SPATA31D3,9.054264915688647,3.622827136335874,2.499226315513946,0,355.1528357969437,4,3,0,0,210.2333679441072
SPATA31D4,3.563947714950623,4.562865983458169,0.7810765707060123,9.381183408208038e-06,19.63346065883525,4,2,0,1.388889003806071e-13,62.93143017099646
SPATA31D5P,4.662235091619209,3.990694064643868,1.168276749882923,0.05187134725931286,3.779913334670709,4,0,1,9.71445146547012e-14,63.65821427796982
SPATA32,3.049938389703896,3.205677551613305,0.9514177082997537,0.4916236254799704,0.472970803573844,6,0,1,0.000214151952014463,24.03103203188948
SPATA4,1.482178918514692,1.684218603757338,0.8800395122153896,0.235029487889026,1.410162086496712,6,0,0,0.003100169431213495,17.8803415826842
SPATA5,0.6561439674634896,0.6518480180527112,1.0065904156978367,0.9458459314447029,0.004613704280927777,6,0,0,0.0001545806236490366,24.76630370353087
SPATA5L1,0.8936430653581412,0.8280154462107066,1.0792589310353689,0.379125966419794,0.7735340982071648,6,0,0,0.4702474668733416,4.572459963441361
SPATA6,0.380628474066196,0.3991702195397927,0.9535492765593243,0.7519163966655307,0.09992771455472393,6,0,0,0.0005368681337026837,21.94281150532333
SPATA6L,1.418307137193264,1.510833666267695,0.9387579644667272,0.5220892749472841,0.4097640768522979,6,0,0,4.601055600517157e-06,32.56021797870198
SPATA7,1.479519206637449,1.447974422639022,1.0217854566387536,0.7728690936785403,0.0833038388445857,6,0,1,0.0001712080739468824,24.53613765328191
SPATA8,5.244631921478583,3.616070962336223,1.450367533188619,0.02084644995757501,5.339583772367405,5,0,1,0.01413631673345339,12.47681932049636
SPATA9,0.9034110587792388,0.9770905861470398,0.9245929411127156,0.5455559160868722,0.3653390429026331,6,0,0,0.005226455575262245,16.64418968947757
SPATC1,1.874835809305966,1.497180489675135,1.252244350120256,0.001897998200748208,9.645656794971728,6,4,0,9.630030106677623e-11,55.64193546176102
SPATC1L,0.8667893849201737,0.6879861856327003,1.2598935894665364,0.08672225177751636,2.934188147415625,6,1,1,1.116319112814956e-06,35.64915252857827
SPATS1,1.397677295866883,1.688813302026222,0.8276091230392153,0.08865794493227597,2.898574126502353,6,0,0,0.04871821988093072,11.13764208013527
SPATS2,0.5607242281681891,0.5652177972948276,0.9920498449480094,0.9564967333049195,0.00297573540956364,5,0,0,0.5131685804429941,3.273332357995969
SPATS2L,0.5309895102158102,0.4856430216216835,1.093374117562121,0.4454676431396692,0.5821581323943974,6,0,0,0.001026257889274795,20.455221268483
SPC24,1.151833572702061,0.9616924858600565,1.1977150592706964,0.3681086582330302,0.81003921107731,4,0,0,0.03111428214338763,8.866871427189835
SPC25,0.8597044439158983,0.6596200002877062,1.3033328940009723,0.07291177029053297,3.216221095635774,6,0,1,0.0004369377311249645,22.41286998736905
SPCS1,1.541923764998484,1.706990039106328,0.9032998023853366,0.5051679997165033,0.4440628114334686,6,0,0,0.1062717563944381,9.070839348878508
SPCS2,0.1749086006734711,0.2243092677560304,0.7797653767195662,0.4546888384247737,0.5589370504253566,6,0,0,0.49154806938746,4.413437426192104
SPCS3,0.0507802430130378,0.0599125337785535,0.8475729502733078,0.8140584957494988,0.05531601579582457,5,0,0,0.5680972636639275,2.938927190109098
SPDEF,0.6507223288625273,0.5142726082887777,1.26532566264375,0.1417960759711691,2.158358735068759,6,0,0,0.01192325744800049,14.65899100336355
SPDL1,0.6685321150760045,0.7673565166708723,0.8712144883793895,0.160932164697833,1.965445150904998,6,0,1,0.0004729478762993677,22.23227889395639
SPDYA,0.3123331208253552,0.3968024296073407,0.7871250212213347,0.2024941324209996,1.624293684850272,6,0,0,0.5194519944291508,4.211016724400906
SPDYC,1.471507241098895,2.303385846754032,0.6388453081677855,0.0004085234560008422,12.49279990376817,5,0,0,0.0735702525344274,8.543813183674501
SPECC1,0.8178988360453325,0.5864009819004758,1.3947773985551521,5.588347918861203e-06,20.6242595498552,6,5,0,5.628830734849544e-14,71.249276836621
SPECC1L,0.1815607996958325,0.2330915205436993,0.7789249444695867,0.04823633563499385,3.901732679474662,6,2,0,2.930858241656509e-07,38.5458932021611
SPEF1,0.6711488768781799,0.6266615230934075,1.0709910408495613,0.6999441363419893,0.1485299825053517,6,0,0,8.171429355219306e-05,26.19710352480251
SPEF2,0.941751160348569,1.041477305213434,0.9042454940058172,0.04240387812754232,4.119010309368605,6,2,0,1.084966345987759e-06,35.71104943966202
SPEG,0.3518094063163145,0.4694541103459637,0.7494010565953911,1.270734237279747e-06,23.46702154076775,6,0,1,0.02390643698110173,12.94429259972821
SPEM1,1.680873990321312,1.758966811262991,0.9556030162470172,0.6410974143347086,0.2173097883969604,6,0,0,0.008075583260504615,15.60248258903812
SPEN,0.5112770675789219,0.5864919711523181,0.871754589537489,0.002897120338842596,8.871153435087763,6,0,1,8.848520419235673e-05,26.01891940896166
SPERT,1.035890526926182,0.9414701876566671,1.1002903124362635,0.3395271147816655,0.9122160638398782,6,0,1,7.435893594121001e-05,26.40806068769598
SPESP1,2.293045303489281,2.250607415464059,1.0188561931030835,0.8216869439947079,0.05079424670839217,6,0,0,0.0007013275477086856,21.33097509892832
SPG11,0.8756143531053879,0.8276273854715128,1.0579813675529068,0.2101249256630078,1.57056538159668,6,5,0,0,88.39142438559793
SPG20,0.5437557491203078,0.6090511797119115,0.8927915538682821,0.2883234209181259,1.12743359299202,6,0,0,0.1258083175110503,8.606910652233637
SPG21,0.09334429600387027,0.08932522460778462,1.0449936892264515,0.9346396090122611,0.006725465271756548,6,0,0,0.53965525960442,4.068087706994902
SPG7,0.728906510883516,0.5256145332388886,1.3867700848983802,0.0009670182901649893,10.88967434208826,6,0,1,0.0002140035698341425,24.03259826146677
SPHAR,4.057211450355407,2.642394459789299,1.5354298959130135,0.03666512648782794,4.365899251461997,4,0,1,0.005595063682283352,12.59672697629685
SPHK1,1.48086838077757,1.253371139701938,1.1815082810425432,0.1539252880504194,2.032913471284701,5,0,1,9.725912559432892e-05,23.57304701791509
SPHK2,0.9384684268208257,0.8722163462979283,1.0759583110361328,0.4378551329614009,0.601897041342454,6,0,0,0.01151935669382864,14.74288229696685
SPHKAP,1.321886435684288,1.255321390826081,1.0530262969663913,0.2489824649277227,1.329004110346432,6,2,0,1.013100714430948e-11,60.38265472416242
SPI1,0.2737488260662106,0.3429448072493262,0.7982299783509799,0.3511405558011561,0.8693310972757899,6,0,0,0.2442009453216564,6.696586764644962
SPIB,0.3527563965721969,0.7065896108315266,0.49923801760553366,0.00995005117269665,6.643817236126779,5,0,0,0.4685079284128231,3.562040066313784
SPIC,0.7082943764835307,0.7414969431089754,0.9552222474630417,0.8399666115436282,0.0407782236861749,6,0,0,0.01227982569336339,14.5871876749934
SPICE1,0.7455189243436975,0.855754103201667,0.8711835813050242,0.07834591016550452,3.098885546896781,6,0,0,0.0004980168078055902,22.11440064791532
SPIN1,0.06524087489578716,0.02295263163702158,2.8424137121843804,0.05759625678667346,3.605283240109202,6,0,0,0.1531565114833507,8.056364380572177
SPIN2A,3.024573806004847,0.4160427907932445,7.269862314494306,6.566583028777551e-06,20.31551841425608,2,0,1,0.0001011784816032923,15.11458653445425
SPIN2B,0.2736066863582969,0.3467761309115264,0.7890009201011087,0.4501874929071504,0.5701797613373856,3,1,1,2.89467641301222e-07,30.11044464145562
SPIN3,0.2234698028340598,0.7789956811442108,0.28686911653453717,0.02215118552270434,5.233870624864721,3,0,0,0.4979862964777959,1.394365438793102
SPIN4,0.09483784382003707,0.2157945305786312,0.4394821479753865,0.1872876844210098,1.738825721772628,4,0,0,0.4691476794416343,2.53416864704468
SPINK1,2.297287603566465,1.984817986811959,1.1574298594786512,0.4058935119245508,0.6907967405632007,6,0,0,0.2716412380624619,6.372498825779985
SPINK13,1.784175796412141,3.067361043977251,0.5816647505240251,0.0114522541228349,6.393754666958557,5,0,0,0.2029513770738364,5.949501878789306
SPINK14,1.760038402450634,2.259613675564497,0.7789112012746784,0.1567187494485212,2.00560508511262,6,0,0,0.00932871467673868,15.25444181294552
SPINK2,3.390696261791969,3.957091848527653,0.8568656962192002,0.2862430535525341,1.13720805470075,5,0,0,0.01336504522741788,12.60692174712676
SPINK4,1.642503156659313,1.645325571752904,0.9982845856515898,1,-0.0002863083100237418,6,0,0,0.260667831817929,6.498720190117638
SPINK5,1.290831017938398,1.307662337700788,0.9871286957824418,0.8255893021819026,0.04855937451065984,6,0,1,0.0001808158911594804,24.4130260952079
SPINK6,0.8708769006062216,0.8712116341303922,0.9996157839139687,1,-0.0002845436192728812,6,0,0,0.02799953707349589,12.5483549241244
SPINK7,1.334905052687288,1.112443492662595,1.1999756045965437,0.3926957848230028,0.7305783567853723,6,0,0,0.2997940736508083,6.066581428997779
SPINK8,1.514253118901002,2.118275119072284,0.7148519591563637,0.07866464821605357,3.092277219838252,6,0,0,0.1635867727635829,7.869310684629454
SPINK9,1.920909325282381,2.703727323166366,0.7104671054745203,0.09468763091100518,2.792817178815312,5,0,0,0.1261256131628673,7.191139322269919
SPINT1,1.008087436012586,1.112880613145955,0.9058361014690214,0.3039870597331567,1.056621279378305,6,0,0,0.01302880213450675,14.44271656600904
SPINT2,1.183387477610438,1.356913035346992,0.8721174067782614,0.2900198722265551,1.119529106083064,6,0,0,0.01243294888895752,14.5569704782647
SPINT3,6.038486545472519,3.86325659696133,1.5630560367701516,0.005087355603249466,7.848120962103167,6,3,0,1.14622755731375e-11,60.12323866010956
SPINT4,3.172334934116052,2.828132138316019,1.121706758724854,0.4209581919239956,0.6476386475769687,6,0,0,0.01872231297084059,13.55170945141799
SPIRE1,0.3685224781116584,0.4771330696810355,0.7723683423536676,0.05329415248078562,3.734671274087304,6,0,0,0.3799981556430159,5.303288758201234
SPIRE2,0.8355060067669494,0.6634404491577489,1.2593534322901796,0.01589021598475471,5.814982005838829,6,1,1,6.020269062156913e-06,31.97102521254055
SPN,3.43869873276132,3.206169421276098,1.0725255845627373,0.3127627358441377,1.018973019177793,6,1,1,9.977179082909515e-10,50.69703883206967
SPNS1,0.3415662243744855,0.3248951524336497,1.0513121596796997,0.7642280250367333,0.08995999093531282,6,0,0,0.7038767573472124,2.97476337844455
SPNS2,0.4300694289029112,0.2908838503417078,1.4784919423945297,0.01719676388525904,5.676180566584662,6,0,1,2.033928581113287e-13,68.56892203326606
SPNS3,0.8980940254158714,1.2502350983588,0.7183401158668566,0.001093845774394642,10.66156879592018,6,2,0,0.0005591461384351071,21.84986542028491
SPO11,0.5382590272245763,0.5610734478607144,0.9593379071436618,0.760576406026026,0.09285668661323143,6,0,0,0.006642076677022102,16.07178804933392
SPOCD1,2.299333249497074,2.566912312461886,0.8957583935899309,0.01691207841381193,5.705474986578338,6,0,1,0.006541493447382862,16.10833141127659
SPOCK1,0.1892999016400499,0.2826001296063336,0.6698507247811514,0.06286222558893284,3.460212765068718,6,0,0,0.29657879181653,6.100326445850442
SPOCK2,0.3862214507625994,0.2972832340266601,1.2991699717851002,0.1415775258260031,2.160728803823076,6,0,1,8.031115817774825e-05,26.2358542658003
SPOCK3,0.2432326313532112,0.4572678535625497,0.5319259367528214,0.0002867700926838523,13.15488854046453,6,0,0,0.2425875527994655,6.716563015528664
SPON1,0.09589326649398058,0.1510924504880882,0.6346661675299297,0.03529826106416689,4.430688755894153,6,0,0,0.6826465216506001,3.112500073739284
SPON2,0.1936409748794705,0.7431453019289845,0.2605694665320981,3.801604997932806e-05,16.96795622933132,3,0,1,0.7364780630998302,0.6117516576814523
SPOP,0.02793740684128726,0.006607024436618878,4.228440065462227,0.05515052427522049,3.677529077513555,6,0,0,0.7878708650142245,2.424160046946781
SPOPL,0.1372203797026029,0.08986553636788593,1.5269522138148564,0.1335654014671143,2.250567620005313,6,0,0,0.04894579953263967,11.12559983502797
SPP1,1.620507763806434,1.536569272079134,1.0546272096237632,0.6664922338150356,0.1857327111283666,5,0,0,0.01624993647989081,12.15287356141926
SPP2,2.262797377409755,1.721339038580795,1.31455647417105,0.01255951429014579,6.230121156799214,6,0,1,0.01214224177284562,14.61465117434818
SPPL2A,0.5390060899498728,0.7133156294297589,0.7556347677125297,0.02013168110602459,5.400439525776164,6,0,0,0.1178844318209921,8.786607041532989
SPPL2B,0.7743877896692039,0.8796991588487476,0.8802870639124362,0.3473657231026084,0.8830571231228532,5,0,1,0.0009747304796099421,18.52355084912051
SPPL2C,1.502133427982562,1.495197586961415,1.0046387454618906,0.9537974217848871,0.003356898043421097,6,0,0,0.0001901788629801171,24.29912599422096
SPPL3,0.03514831541783715,0.03426811473067629,1.025685705037427,1,-0.01596867620446574,6,0,0,0.3500125289778292,5.572953814869379
SPR,0.9727086471605679,0.9874700542812086,0.9850512863082358,0.9059341591064576,0.01396379120342317,6,0,0,0.1290514891434047,8.536298326938777
SPRED1,0.2550173825475334,0.2787724066142223,0.9147870323494314,0.6397428895361388,0.2190785842522018,6,0,0,0.3924241263515914,5.196063473767936
SPRED2,0.2285135615785436,0.2208442346220084,1.0347273134372823,0.8794068980472168,0.02301929849545559,6,0,0,0.01638514586274298,13.88071568387841
